"","Id","MSZoningRL","MSZoningRM","MSZoningC (all)","MSZoningFV","MSZoningRH","StreetPave","StreetGrvl","AlleyNone","AlleyGrvl","AlleyPave","LotShapeReg","LotShapeIR1","LotShapeIR2","LotShapeIR3","LandContourLvl","LandContourBnk","LandContourLow","LandContourHLS","UtilitiesAllPub","UtilitiesNoSeWa","LotConfigInside","LotConfigFR2","LotConfigCorner","LotConfigCulDSac","LotConfigFR3","LandSlopeGtl","LandSlopeMod","LandSlopeSev","NeighborhoodCollgCr","NeighborhoodVeenker","NeighborhoodCrawfor","NeighborhoodNoRidge","NeighborhoodMitchel","NeighborhoodSomerst","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodBrkSide","NeighborhoodSawyer","NeighborhoodNridgHt","NeighborhoodNAmes","NeighborhoodSawyerW","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodEdwards","NeighborhoodTimber","NeighborhoodGilbert","NeighborhoodStoneBr","NeighborhoodClearCr","NeighborhoodNPkVill","NeighborhoodBlmngtn","NeighborhoodBrDale","NeighborhoodSWISU","NeighborhoodBlueste","Condition1Norm","Condition1Feedr","Condition1PosN","Condition1Artery","Condition1RRAe","Condition1RRNn","Condition1RRAn","Condition1PosA","Condition1RRNe","Condition2Norm","Condition2Artery","Condition2RRNn","Condition2Feedr","Condition2PosN","Condition2PosA","Condition2RRAn","Condition2RRAe","BldgType1Fam","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhsE","BldgTypeTwnhs","HouseStyle2Story","HouseStyle1Story","HouseStyle1.5Fin","HouseStyle1.5Unf","HouseStyleSFoyer","HouseStyleSLvl","HouseStyle2.5Unf","HouseStyle2.5Fin","RoofStyleGable","RoofStyleHip","RoofStyleGambrel","RoofStyleMansard","RoofStyleFlat","RoofStyleShed","RoofMatlCompShg","RoofMatlWdShngl","RoofMatlMetal","RoofMatlWdShake","RoofMatlMembran","RoofMatlTar&Grv","RoofMatlRoll","RoofMatlClyTile","Exterior1stVinylSd","Exterior1stMetalSd","Exterior1stWd Sdng","Exterior1stHdBoard","Exterior1stBrkFace","Exterior1stWdShing","Exterior1stCemntBd","Exterior1stPlywood","Exterior1stAsbShng","Exterior1stStucco","Exterior1stBrkComm","Exterior1stAsphShn","Exterior1stStone","Exterior1stImStucc","Exterior1stCBlock","Exterior2ndVinylSd","Exterior2ndMetalSd","Exterior2ndWd Shng","Exterior2ndHdBoard","Exterior2ndPlywood","Exterior2ndWd Sdng","Exterior2ndCmentBd","Exterior2ndBrkFace","Exterior2ndStucco","Exterior2ndAsbShng","Exterior2ndBrk Cmn","Exterior2ndImStucc","Exterior2ndAsphShn","Exterior2ndStone","Exterior2ndOther","Exterior2ndCBlock","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","MasVnrTypeBrkCmn","ExterQualGd","ExterQualTA","ExterQualEx","ExterQualFa","ExterCondTA","ExterCondGd","ExterCondFa","ExterCondPo","ExterCondEx","FoundationPConc","FoundationCBlock","FoundationBrkTil","FoundationWood","FoundationSlab","FoundationStone","BsmtQualGd","BsmtQualTA","BsmtQualEx","BsmtQualNone","BsmtQualFa","BsmtCondTA","BsmtCondGd","BsmtCondNone","BsmtCondFa","BsmtCondPo","BsmtExposureNo","BsmtExposureGd","BsmtExposureMn","BsmtExposureAv","BsmtExposureNone","BsmtFinType1GLQ","BsmtFinType1ALQ","BsmtFinType1Unf","BsmtFinType1Rec","BsmtFinType1BLQ","BsmtFinType1None","BsmtFinType1LwQ","BsmtFinType2Unf","BsmtFinType2BLQ","BsmtFinType2None","BsmtFinType2ALQ","BsmtFinType2Rec","BsmtFinType2LwQ","BsmtFinType2GLQ","HeatingGasA","HeatingGasW","HeatingGrav","HeatingWall","HeatingOthW","HeatingFloor","HeatingQCEx","HeatingQCGd","HeatingQCTA","HeatingQCFa","HeatingQCPo","CentralAirY","CentralAirN","ElectricalSBrkr","ElectricalFuseF","ElectricalFuseA","ElectricalFuseP","ElectricalMix","ElectricalNone","KitchenQualGd","KitchenQualTA","KitchenQualEx","KitchenQualFa","FunctionalTyp","FunctionalMin1","FunctionalMaj1","FunctionalMin2","FunctionalMod","FunctionalMaj2","FunctionalSev","FireplaceQuNone","FireplaceQuTA","FireplaceQuGd","FireplaceQuFa","FireplaceQuEx","FireplaceQuPo","GarageTypeAttchd","GarageTypeDetchd","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeNone","GarageTypeBasment","GarageType2Types","GarageFinishRFn","GarageFinishUnf","GarageFinishFin","GarageFinishNone","GarageQualTA","GarageQualFa","GarageQualGd","GarageQualNone","GarageQualEx","GarageQualPo","GarageCondTA","GarageCondFa","GarageCondNone","GarageCondGd","GarageCondPo","GarageCondEx","PavedDriveY","PavedDriveN","PavedDriveP","PoolQCNone","PoolQCEx","PoolQCFa","PoolQCGd","FenceNone","FenceMnPrv","FenceGdWo","FenceGdPrv","FenceMnWw","MiscFeatureNone","MiscFeatureShed","MiscFeatureGar2","MiscFeatureOthr","MiscFeatureTenC","SaleTypeWD","SaleTypeNew","SaleTypeCOD","SaleTypeConLD","SaleTypeConLI","SaleTypeCWD","SaleTypeConLw","SaleTypeCon","SaleTypeOth","SaleConditionNormal","SaleConditionAbnorml","SaleConditionPartial","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice","isTrain"
"1318",1318,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.588235294117647,0.089041095890411,0.0136951085559373,0.666666666666667,0.5,0.971014492753623,0.95,0,0,0,0.578767123287671,0.221276595744681,0.213820625918925,0,0,0.191785983421251,0,0,0.5,0,0.25,0.333333333333333,0.230769230769231,0.25,0.908926144086996,0.4,0.313172043010753,0,0.324797843665768,0,0,0,0,0,0.272727272727273,0.25,208900,1
"1319",1319,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.165430805871324,0.0630115216527612,0.777777777777778,0.5,0.934782608695652,0.866666666666667,0.11125,0,0,0.750428082191781,0.286906710310966,0.305187985717286,0,0,0.273737754333082,0,0,0.5,0,0.375,0.333333333333333,0.384615384615385,0.25,0.90666062528319,0.6,0.502688172043011,0.139044943820225,0.202156334231806,0,0,0,0,0,0.636363636363636,0,275000,1
"1320",1320,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.184931506849315,0.0416695879782187,0.333333333333333,0.5,0.594202898550725,0.0666666666666667,0.0825,0.0871722182849043,0,0.159246575342466,0.141407528641571,0.128964503255619,0,0,0.115674453654861,0,0,0.25,0,0.375,0.333333333333333,0.230769230769231,0,0.885364748527413,0.2,0.166666666666667,0,0,0,0,0,0,0,0.0909090909090909,0.25,111000,1
"1321",1321,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.167808219178082,0.0331860992311108,0.555555555555556,0.25,0.615942028985507,0.116666666666667,0,0.0334868887313962,0.433158584534731,0.268835616438356,0.24189852700491,0.240285654274312,0,0,0.215523737754333,0.333333333333333,0,0.25,0.5,0.375,0.333333333333333,0.307692307692308,0.5,0.886724059809696,0.4,0.297043010752688,0.0800561797752809,0,0,0,0.375,0,0,0.454545454545455,0.75,156500,1
"1322",1322,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.165430805871324,0.0248989226202996,0.222222222222222,0.625,0.557971014492754,0,0,0,0,0,0,0.0810754043268221,0,0,0.0727204220045215,0,0,0.25,0,0.25,0.333333333333333,0.153846153846154,0,0.885817852288174,0.2,0.192876344086022,0,0,0,0,0,0,0,0.545454545454545,0.5,72500,1
"1323",1323,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.235294117647059,0.294520547945205,0.0415340391222043,0.666666666666667,0.5,0.869565217391304,0.7,0,0.119418851878101,0,0.0325342465753425,0.122749590834697,0.152699012812434,0.417433414043584,0,0.299359457422758,0.333333333333333,0,0.5,0.5,0.375,0.333333333333333,0.461538461538462,0.25,0.902582691436339,0.4,0.379032258064516,0.168539325842697,0.0525606469002695,0,0,0,0,0,0.454545454545455,1,190000,1
"1324",1324,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0588235294117647,0.0993150684931507,0.0188366168875178,0.333333333333333,0.75,0.492753623188406,0,0,0.0496102055279943,0,0.0599315068493151,0.0687397708674304,0.0785549254358328,0,0,0.0704596834966089,0,0,0.25,0,0.25,0.333333333333333,0.230769230769231,0,0,0,0,0.115168539325843,0,0,0,0,0,0,1,0.75,82500,1
"1325",1325,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.184931506849315,0.0405992194255533,0.777777777777778,0.5,0.971014492753623,0.95,0.2675,0,0,0.768407534246575,0.293780687397709,0.306868304977946,0,0,0.275244913338357,0,0,0.5,0,0.25,0.333333333333333,0.384615384615385,0.25,0.909379247847757,0.6,0.601478494623656,0,0.0660377358490566,0,0,0,0,0,0.0909090909090909,0.25,147000,1
"1326",1326,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0588235294117647,0.0650684931506849,0.0109186940568838,0.333333333333333,0.375,0.36231884057971,0,0,0,0,0.340753424657534,0.130278232405892,0.0970384373030876,0,0,0.0870384325546345,0,0,0.25,0,0.25,0.333333333333333,0.230769230769231,0,0,0,0,0,0,0.0988142292490119,0,0,0,0,0,0.5,55000,1
"1327",1327,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0588235294117647,0.167808219178082,0.0138820724952675,0.222222222222222,0.625,0.427536231884058,0.933333333333333,0,0.0963855421686747,0,0,0.0890343698854337,0.0924175593362739,0,0,0.0828937452901281,0,0,0.25,0,0.375,0.333333333333333,0.307692307692308,0,0,0,0,0,0,0.282608695652174,0,0,0,0,0.363636363636364,0.25,79000,1
"1328",1328,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.133561643835616,0.0247727219612517,0.444444444444444,1,0.797101449275362,0.966666666666667,0,0.113571934798016,0,0.0749143835616438,0.133551554828151,0.101239235454736,0,0,0.0908063300678222,0,0.5,0.25,0,0.375,0.333333333333333,0.230769230769231,0.25,0.898051653828727,0.2,0.17741935483871,0,0,0,0,0,0,0,0.818181818181818,0.5,130500,1
"1329",1329,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.176470588235294,0.133561643835616,0.0427212601369511,0.555555555555556,0.75,0.347826086956522,0,0,0.0873493975903614,0,0.435359589041096,0.247135842880524,0.262549884478051,0.58498789346247,0,0.463074604370761,0,0,0.5,0,0.625,0.333333333333333,0.461538461538462,0.5,0.869959220661532,0.4,0.349462365591398,0,0.737196765498652,0,0,0.833333333333333,0,0.0676470588235294,0.454545454545455,0.5,256000,1
"1330",1330,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.235294117647059,0.143835616438356,0.0363831825936572,0.666666666666667,0.5,0.91304347826087,0.8,0,0,0,0.400256849315068,0.153027823240589,0.130434782608696,0.327845036319613,0,0.244536548605878,0,0,0.5,0.5,0.375,0.333333333333333,0.461538461538462,0.25,0.905301314000906,0.4,0.310483870967742,0,0.0377358490566038,0,0,0,0,0,0.454545454545455,0,176500,1
"1331",1331,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.219178082191781,0.0406646568043189,0.777777777777778,0.5,0.971014492753623,0.933333333333333,0.25625,0,0,0.679794520547945,0.259901800327332,0.263390044108381,0,0,0.236247174076865,0,0,0.5,0,0.375,0.333333333333333,0.384615384615385,0.25,0.908926144086996,0.6,0.554435483870968,0.101123595505618,0.0606469002695418,0,0,0,0,0,1,0.25,227000,1
"1332",1332,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.352941176470588,0.116438356164384,0.0443104536212578,0.444444444444444,0.5,0.753623188405797,0.433333333333333,0,0.0855776045357902,0,0.183219178082192,0.149099836333879,0.130224742701113,0,0,0.116804822908817,0,0,0.25,0,0.375,0.333333333333333,0.307692307692308,0,0.89533303126416,0.4,0.387096774193548,0,0,0,0,0,0,0,0.545454545454545,0,132500,1
